route,routes_trained_on,intercept,hour,temp,precip,snow,windspeed,fenway_event,garden_event,r_squared,mse,rmse
"('70053', '70049')",14251,258.78491023998174,-3.948717951599078,2.910456656691687,-0.5209508669914656,-0.19482665848519132,2.137435916400899,-0.3918255460599459,1.2807236742458326,0.0008983381436951099,14518.852980965356,120.49420310108431
"('70053', '70051')",14285,76.62271835650694,-1.7069351474224164,2.295241217427623,-0.6800160304015236,-0.16358250464220647,1.1682707240982038,-0.08810211640452636,0.16361203067341146,0.016850525223462975,519.982106771918,22.80311616362812
"('70053', '70838')",14220,978.8305232107253,-35.31500757739753,8.955475308519098,-1.3577947541357718,0.383554254847784,-0.23399569925533603,2.5524672064639047,2.231352974848215,0.050394967504634125,18913.83423639463,137.5275762761586
"('70053', '70039')",1085,855.4463694500012,-26.022245493886423,4.283054294541781,4.438921044947712,5.773159728050814e-15,-2.471986126902196,0.0,7.155683564362034,0.03660910329146527,9504.856430921089,97.49285322997316
"('70053', '70041')",1085,760.5898894992807,-11.548982383278855,2.6508982466545694,-0.80208715073837,1.1102230246251565e-15,-0.17976621774330914,0.0,3.9183548215287334,0.0059898525375364775,6518.183699339008,80.73526924051848
"('70053', '70043')",1086,676.255694061677,-8.893391946324936,0.8965509944740075,-0.08884098943469687,-4.440892098500626e-15,1.3038735811361533,0.0,4.032268571667348,-0.014679513235432706,12485.036671980442,111.73646079942054
"('70053', '70045')",1086,522.7279719378768,-6.564270183225051,-0.30068938273648893,-0.3555939268409989,-9.769962616701378e-15,2.355575141619566,0.0,4.794876497629365,-0.018571249950603885,11245.495995607496,106.04478297213633
"('70053', '70047')",1086,363.43744170652997,-2.4600553944488004,0.5644528518716432,-0.05092374453022297,-3.3306690738754696e-15,0.027117315245077767,0.0,3.2132988849972706,-0.004996042407814816,10764.06123389776,103.74999389830228
"('70053', '70049')",1085,255.51110070492473,-1.2995554726891683,0.8153019148380056,-0.1324934436325247,-3.552713678800501e-15,-1.2878543855309932,0.0,3.600358915122215,-0.0016862727990694104,1128.8273265922437,33.598025635329286
"('70053', '70051')",1086,76.6651919646244,-1.0264280086263882,-8.214318688049005e-05,0.002404402085840071,-1.1102230246251565e-16,-0.6173828383734867,0.0,0.2316563302236774,-0.032629943388603255,141.57621201109978,11.8985802519082
"('70053', '70838')",1084,956.7405706933151,-29.25179160274965,4.580451837799556,3.5622682907703913,0.0,0.4744646485291344,0.0,6.660651170143084,0.15385889546687015,8697.635017631816,93.2611120330002
"('70054', '70056')",15263,50.30629674285393,0.2551973380451917,-0.45309554623245807,0.14571601807304238,-0.023386386780345124,-0.362277357203233,-0.05144113218406127,0.08918527392636755,0.0012187176227389518,168.04054051238646,12.963045186698473
"('70054', '70058')",15190,190.45760738755217,-2.1121087427512566,-2.185498894682194,0.7753568253743834,2.24996083311896,-3.0389867380564466,0.17930312683093966,3.506108634439823,0.00721917311877196,4985.457085776367,70.60776930180111
"('70054', '70060')",15246,357.37761456096644,-11.994812416413918,-1.739490917516524,0.29198030717746704,2.950585431506187,-7.352970890065663,0.8414075725150948,9.412273890798442,0.01887888414409966,17198.332895910375,131.14241455726815
"('70054', '70056')",545,49.17500795804719,-0.25615637270082325,-0.24027622105850532,-3.469446951953614e-16,0.0,0.07845744902694012,0.0,0.36510826367612437,0.008720573902112783,50.35843960162868,7.096368057085869
"('70054', '70058')",544,178.23972802566547,-4.752092704271244,0.41679492835243526,-3.552713678800501e-15,0.0,5.612499163122404,0.0,-3.3487118261705726,-0.020677336677218383,703.5259898931922,26.52406435471744
"('70054', '70060')",544,306.8553381546753,-15.009774759739269,-5.700660337924714,-1.2878587085651816e-14,0.0,6.7834485417577906,0.0,-4.178054329879851,-0.11660890561037185,2731.5960361683774,52.26467292702
"('70055', '70039')",14206,966.0330713124055,-27.868555358885747,6.3162460080138665,-0.054525806033523416,1.1896654797106554,0.06123866987375037,1.3390931041315008,4.493555484934249,0.0008628037936009303,180165.85919555527,424.45949064139825
"('70055', '70041')",14207,870.1766137693987,-15.641548767295134,5.803948391000347,-0.5912632252868425,1.5266647705662655,-0.1299070017022652,1.0778745881530747,6.136495250236141,0.002500078237629544,43325.38881310965,208.14751695158327
"('70055', '70043')",14208,784.4401773389425,-12.129077111996187,4.744400498887304,-0.18894327517833687,1.4148161825060943,-0.2887339454199569,0.2745399196962459,7.120790848799862,0.00852940545130465,16790.516022892127,129.57822356743483
"('70055', '70045')",14217,629.9088533298828,-9.767209017709309,4.630734830959883,-0.63629333810108,1.4076655502864526,-0.2545050362785022,-0.6147186799369744,6.870085853101143,-0.0041060276429518705,9648.324561835487,98.22588539603747
"('70055', '70047')",14231,466.55481528798623,-6.964805837210023,2.725885266021263,-0.6299694288524629,0.049968361077840154,1.9685626899240596,-0.5126470424488437,2.3727134755075463,-0.0006280693891786981,165265.65200206425,406.5287837313174
"('70055', '70049')",14239,354.6886952639716,-4.611229502537531,1.4835162581260435,-0.05533640358286812,-0.19846996615876955,0.9346934554592481,-0.2563474727424233,2.2526894723014967,-0.0004498310702334418,34640.956556409794,186.12081172294998
"('70055', '70051')",14273,173.47686601753796,-2.1739313736902552,0.8125148603287236,-0.30523017488775317,-0.17979132115856877,-0.7899685658447669,-0.25515733991452605,3.1273935456143924,-0.005483461166497783,1399.8225976568285,37.41420315410751
"('70055', '70053')",14385,53.723511230112166,-0.26055468881446175,-0.8230738188282707,0.19954656171200716,0.11446344194132371,-0.21344651863829203,0.2814809973982994,0.23890624578486241,0.0043145796772928735,263.1228246692226,16.221061144981316
"('70055', '70838')",14210,1076.6420772602955,-37.785801205440094,7.395231567890729,-0.4337511352696565,0.26314015177293426,-2.9857150205403062,1.5696560886772266,10.700624482658112,0.0021840322177072435,222328.45146749032,471.51718045845405
"('70055', '70039')",1084,949.3296952994231,-26.236009346815678,4.39182232321824,4.68702518897414,4.884981308350689e-15,-2.1199838327470752,0.0,4.6720946413373525,0.09063084049813352,8532.164883947797,92.36971843601017
"('70055', '70041')",1084,854.6915761648378,-13.0655774799108,4.046369989923981,-0.6778113031175401,3.3306690738754696e-15,-1.3521191782468598,0.0,1.8276450219244191,0.004585782399663452,4246.793196946083,65.16742435409031
"('70055', '70043')",1085,769.6877422351924,-10.129054453480089,1.8871447247852995,0.14207679504390125,-1.942890293094024e-16,-2.356355498534178,0.0,3.5946258756556104,-0.012509370759051341,4129.220982448368,64.25901479518939
"('70055', '70045')",1085,616.0718098179188,-7.555924511219115,0.5134504410476293,-0.102188438208068,1.4432899320127035e-15,-1.1855988419916672,0.0,4.072282830954938,-0.007744835927095295,2848.2125677083172,53.368647797263115
"('70055', '70047')",1085,457.321150385128,-3.3469380559654316,1.1298268421152167,0.18733588794702327,2.220446049250313e-16,-2.9729417362620887,0.0,2.9798758693551917,-0.013726823070584926,1920.1438952191572,43.819446541680065
"('70055', '70049')",1084,349.2128491057827,-3.784747353863534,0.9526475646586232,-0.10456742812261988,-6.661338147750939e-16,-1.8747551574209234,0.0,3.6130893930111316,-0.004045292049528415,1322.8333946005678,36.370776656548976
"('70055', '70051')",1085,169.53822314363546,-3.3492474584095766,-0.2562797862360698,0.09275579663991429,5.551115123125783e-16,-1.2085495274172908,0.0,0.71386373414694,-0.012831431469348509,359.10918297809394,18.95017633105544
"('70055', '70053')",1086,52.15064416375657,-0.3222563207082736,0.46487671172788425,0.2385046723713948,-4.163336342344337e-17,-0.2929490965671158,0.0,0.36693149327225566,-0.013285476320919809,73.7154219381426,8.585768570031608
"('70055', '70838')",1083,1046.923147646168,-32.92883614904724,5.490550573332037,3.6123877125359045,2.5757174171303632e-14,-1.6952571996000672,0.0,4.38235871864652,0.04565041593749308,23985.945647495802,154.87396697797794
"('70056', '70058')",15203,96.55781322555782,-3.761584885726195,-0.3926547779315901,0.6372778710290797,2.3197201931640996,-2.1808204959189275,0.6072022005526836,3.11640278471039,0.0069576404559146265,3224.9394234213737,56.78855010846265
"('70056', '70060')",15259,262.9520691998112,-13.893624242298616,0.8100711059435657,-0.19562919748076046,3.586391984884757,-5.672370500927138,0.3434941389583097,9.672760513062762,0.01574551138575475,18480.707342804853,135.94376536937932
"('70056', '70058')",544,87.58077504625471,-5.466581112830138,-0.0860824186304594,-7.105427357601002e-15,0.0,4.298641697921238,0.0,-3.8110466893813615,0.03192966382554685,548.113390682731,23.411821601121325
"('70056', '70060')",544,216.9246024610892,-16.215091491661433,-6.9625694774481754,-2.7533531010703882e-14,0.0,4.90463157968853,0.0,-3.9789815280858596,-0.197341344494941,2249.8380414984554,47.43245767929863
"('70057', '70039')",14192,1086.6228066277183,-28.043757711141847,5.0077361754840055,0.45812338690205046,0.3258473436783239,-1.5286586616360034,1.786325403242356,4.153159718462287,0.024415882240837128,23022.65450917638,151.73218020306825
"('70057', '70041')",14193,989.2381630765335,-15.70048811000866,4.649598859475812,-0.01192431764920876,0.788283404287248,0.7570218043720559,2.2745182015944883,1.354194170603778,0.002317773945910151,48894.96045828432,221.12204878366228
"('70057', '70043')",14194,902.6497850150414,-13.85286737946403,4.954639588301348,-0.25783054136970074,0.8828923547664439,0.9979273865968792,1.4642053422694241,4.359840571986761,-0.00036156089541861114,189650.0352186616,435.4882721941678
"('70057', '70045')",14203,748.3936753597333,-9.656041549284405,4.44962957404384,0.03232387589301672,1.0899811671796034,0.9817269690030777,0.4106034280172154,0.5390086860632666,0.0007974015455981531,49324.094441136076,222.09028443661393
"('70057', '70047')",14217,586.7950894743436,-7.0812043028977305,3.0258935247050447,-0.11731606194617125,-0.4236647167038524,0.7191503766380523,-0.7719200416741452,0.23281506701787613,-0.0019061055604561172,41796.07770454985,204.44089049050302
"('70057', '70049')",14225,474.6614002562998,-6.277477393739301,1.147301553850037,0.3510102566185229,-0.3583143490810565,0.08587438537024389,-0.8180809958099715,3.3831092308410935,0.0013006265666959393,12425.434919530318,111.46943491168473
"('70057', '70051')",14259,292.59098777271987,-4.210851631148957,1.2688652779901537,-0.012676841824571683,-0.038652229024307996,0.4423572631765149,-0.8653222544981716,1.1650045527660864,-0.0004416217583047555,31130.02271917653,176.43702196301243
"('70057', '70053')",14367,173.9119920960748,-1.319832596297487,-0.8669997737417123,0.327337201826215,0.011573285717143673,-0.6830690253873605,-0.028560576449362912,-0.2822677802668484,-0.00022924953069036746,1842.9446080959017,42.929530722987195
"('70057', '70055')",14381,76.85069845917187,-0.4437154799676453,-0.4207711955871226,0.18788794663502284,0.037185983367796396,-0.11775180723615206,-0.05598390418673728,-0.3716789715733676,0.0027165267768808343,166.17989130443692,12.8910779729407
"('70057', '70838')",14196,1195.6093867016027,-38.09455394687501,7.414189277135211,0.003605862230188217,-0.4869606222007828,-3.6694865741285705,2.4571211304033502,6.629796454936568,0.0030412205155644356,243496.97271583814,493.454124226192
"('70057', '70039')",1084,1066.789271150909,-27.144656126056496,3.088168762318692,4.748978376358042,3.9968028886505635e-15,-2.0980621105582324,0.0,5.857207193963733,0.10149387636110052,10610.742376618917,103.0084577916732
"('70057', '70041')",1084,972.2891845868335,-14.506717192416692,3.0934747716312163,-0.678833411006551,2.275957200481571e-15,-1.5416414169386985,0.0,3.053236243363842,0.026237267202592784,5254.834336520636,72.49023614612271
"('70057', '70043')",1085,887.305488027353,-12.479940541822295,1.9193991239944221,0.06946647362094649,-1.0269562977782698e-15,-3.2229524761605046,0.0,5.304145488249841,-0.0394406134055878,4363.292987751206,66.05522680114879
"('70057', '70045')",1085,733.6551369216285,-9.831249953563256,0.5058147583520913,-0.16615535875025134,-3.6637359812630166e-15,-1.9841991708064284,0.0,5.734035114589258,-0.03854264817291764,3065.916505266381,55.37071884368471
"('70057', '70047')",1085,574.832743369425,-5.642630676397154,1.0093297875279692,0.11685300512123376,-1.887379141862766e-15,-3.6026736671605937,0.0,4.522811549215783,-0.042716309493122884,2237.2864770945885,47.29996275997042
"('70057', '70049')",1084,466.4310651983839,-5.386258191461055,0.5009139674747631,-0.09866477839810717,7.327471962526033e-15,-1.9886631880739767,0.0,4.527871769000566,0.013608302231774339,2301.66886344779,47.975711182303385
"('70057', '70051')",1085,287.36278163753076,-5.408831328635715,-0.4452179321915668,0.02646757216122292,-2.220446049250313e-15,-1.850532680194075,0.0,1.9245651135687394,-0.045811771032018056,562.144472353847,23.709586085671067
"('70057', '70053')",1086,169.62527940455024,-2.2962998378102806,0.12177514461031269,0.1858891650494912,-8.326672684688674e-16,-0.9187813548259595,0.0,1.1026652449389887,4.8981761169297755e-06,366.9298147333978,19.15541215253271
"('70057', '70055')",1086,74.87945435389543,-0.5501072110603994,-0.2147713391457698,0.19144767263292994,-3.608224830031759e-16,0.16539077670967933,0.0,-0.08959980001375095,0.005084003931743686,73.41790286497016,8.568424759835974
"('70057', '70838')",1083,1163.3777386845913,-36.097433307293215,5.024309382452363,3.4926628116244984,4.884981308350689e-15,-2.2705638855599766,0.0,6.451613442473789,0.02706071115136155,28596.049183829247,169.10366401657075
"('70058', '70060')",15265,120.19234428884334,-9.542452742957023,2.5954657642448957,-1.0368387111218509,1.662321513946337,-2.6552252603679367,0.3915662859674741,6.348100845740854,0.016279676807529175,6387.305055118583,79.92061720931954
"('70058', '70060')",544,87.84971458179618,-10.397810961955837,-5.803414972919683,-5.329070518200751e-15,0.0,1.1450181454793835,0.0,-0.6580038324549173,-0.09441028694675535,1409.4977468968998,37.54327831845402
"('70059', '70039')",14166,1171.4364589522609,-28.05093643289366,5.530929654856109,0.3868898780239046,-0.08257831969902307,-1.272603415184239,0.15359400892237085,3.546289958063277,0.038918103394302794,19699.909333286054,140.35636548901533
"('70059', '70041')",14165,1073.848202533425,-15.440508472178257,4.34539726305159,0.24450809471433188,0.32206956896241656,-0.48527240916994663,2.044160750063563,1.4556959091757244,0.016806485566515983,19318.145499438484,138.98973163309037
"('70059', '70043')",14166,988.2489278750651,-12.616002464133025,4.710460775407398,0.9197253717677583,0.3161529423258749,-0.45932432767783893,0.19971721190744918,0.674059755378615,0.012753285855619745,14051.64605431706,118.53963916900143
"('70059', '70045')",14176,830.758603503349,-11.836334842456601,4.070997300350821,1.132341583296249,0.5266307344022109,1.0437736697637157,-0.15136907385267628,0.36283664591909126,-0.0010441281731756735,220135.76770115425,469.18628251596857
"('70059', '70047')",14190,670.7976540116612,-6.745615167420478,2.421666251900535,-0.20203140886157006,-0.6083989055463063,-0.6530570932387769,-0.9803659463006089,1.0361414833469413,0.003157880952569192,15500.26730920985,124.50006951487958
"('70059', '70049')",14198,559.2868566346934,-7.02687555034827,0.09956346723581966,0.5313715617734496,-0.221666666804752,-0.1008743605477537,-0.6078578723888244,2.6058651319934647,0.004287164978249991,8598.26549726637,92.72683267138143
"('70059', '70051')",14232,375.5348344532637,-6.0177868137031165,0.28363626587179414,0.5601994396448995,-0.3961422098559915,-0.6957226337016786,-0.5292895064660615,0.7605328311823796,-0.0030904671719034216,54989.046996970195,234.49743494752815
"('70059', '70053')",14334,258.33927998084374,-2.471254747513002,-1.5785124942171942,0.5071622086349424,0.04430337924104493,-0.4439585310786607,-0.17851653073796714,-0.9218611778968195,-0.000239426951333499,1398.4695777920092,37.3961171486026
"('70059', '70055')",14346,161.27345100469583,-1.2926538230481395,-0.963581165666985,0.6385916064994501,-0.08468318072006753,-0.4161367982547145,-0.31155628297904736,-0.9083631612117201,0.008333831860518615,591.5218723278015,24.321222673373175
"('70059', '70057')",14366,38.6575585864894,-0.09869566358981563,-0.5285753068347185,0.3670177591046929,-0.09362245157905577,-0.002775585941715869,-0.032617693700013925,-0.05298016064741773,0.001557907909809364,81.21167214560471,9.011751891036765
"('70059', '70838')",14170,1280.7243195617962,-36.279143917365744,6.2217010324883395,0.6716093274105983,-1.187243433711287,-5.319280985816611,1.4686356959067453,3.103395506230383,0.06190000570450305,22521.543645698806,150.07179497060335
"('70059', '70039')",1084,1149.7154159103734,-27.71768126185892,2.747820031551906,4.905676402962268,-1.7763568394002505e-15,-1.4419103444796806,0.0,6.0499782940239655,0.09888848083293111,11606.141903487656,107.73180544058313
"('70059', '70041')",1085,1056.058192315495,-16.38420412243621,2.926707834015134,-0.6776509189902198,7.494005416219807e-16,-2.3514721048489795,0.0,5.109726583766883,-0.037918992769995,5655.924400403686,75.20588009194286
"('70059', '70043')",1086,968.1581555011585,-13.381715700056048,0.03232598877099502,0.21644992661900364,7.799316747991725e-15,-1.5159039267876824,0.0,4.4099843830720955,-0.00970891081664882,15021.214448850887,122.56106416334221
"('70059', '70045')",1086,815.815491168694,-10.040400553004929,-0.07047349207459597,0.03740568927292509,7.549516567451064e-15,-2.1240444455625767,0.0,4.4135695177048255,0.004027024690951619,4852.077821425481,69.65685767694004
"('70059', '70047')",1086,657.1834136325077,-6.028474080442692,0.8202240156277818,0.3072919672545491,-8.881784197001252e-16,-4.359957178734195,0.0,3.42687933843364,-0.01754237361628541,4136.906854518089,64.31879083532345
"('70059', '70049')",1085,549.7001061752843,-7.168272330374998,-0.12248430725109571,-0.10921904946482375,5.329070518200751e-15,-2.058111840716274,0.0,5.190477692955676,-0.0278242383884304,2526.2018020411165,50.26133506027388
"('70059', '70051')",1086,369.5293550196699,-5.800294858234299,-0.49922556545535646,0.2520118853194453,2.886579864025407e-15,-2.3164419335924262,0.0,1.919996124123792,0.0026051539009837033,2315.7460155136714,48.122198780954214
"('70059', '70053')",1087,252.00410813883,-2.7449910582169976,-0.2946292559733803,0.38293498545447824,-2.7755575615628914e-16,-0.3949156729425894,0.0,1.4221588646661412,0.005632654260666947,1445.487550245012,38.01956799129906
"('70059', '70055')",1087,157.4899951015678,-0.9765594507644094,-0.3509886472393716,0.384024514826718,-1.1102230246251565e-16,0.42209674889229687,0.0,0.03526402722486455,-0.0022035055133646786,637.7699896966037,25.254108372631247
"('70059', '70057')",1087,38.140616098856434,0.3734484163904001,0.011953135471199805,0.22485431091692104,6.938893903907228e-17,0.17567743299513597,0.0,-0.3067225080155771,-0.015242232478211326,32.00021170571084,5.6568729617794
"('70059', '70838')",1083,1246.8630511962192,-38.019606482078835,5.219814847436651,3.4713554887967706,-1.3766765505351941e-14,-2.107898088061005,0.0,6.641409265757382,0.021473525239282143,20872.556329013907,144.47337584833375
"('70061', '70063')",9852,171.787946739741,8.387577572205247,-45.95329137055809,9.923100968930278,2.833836284549086,-9.283869329423805,-1.6795342644993188,0.8428208188920152,0.23780110900225038,7397.909071337719,86.01109853581524
"('70061', '70065')",9847,366.297484370373,13.649789166077447,-84.37762916269416,16.148640605789556,5.10688215579519,-16.255740831002587,-1.8451318875832925,0.6770833137779135,0.26357336244411533,24083.401671004533,155.18827813660585
"('70061', '70067')",9843,571.9313290950868,15.799368983039196,-92.77231101507093,18.938134645778266,6.437922193153439,-17.652770803307803,-2.3536570366157576,1.0358928185415124,0.258985119977893,30277.819547557356,174.00522850637952
"('70061', '70069')",9839,899.0931589825867,17.589377436260083,-96.34328720940913,17.802334666621043,4.162250938981666,-10.968258556462132,-6.384314772648935,4.004043491037734,0.28488026156139346,27977.17161154436,167.26377854019788
"('70061', '70071')",9838,1110.9373391094316,14.005343689597828,-94.59442809083995,14.280671907143681,4.018685901421886,-6.051827673969125,-8.040901930422557,4.606628361774952,0.2729893031730335,29220.541573059127,170.9401695712834
"('70061', '70073')",9839,1253.0658929708832,13.377905574043327,-95.01256580698191,14.506025316470783,4.269681798180828,-5.069820116327623,-6.48410235811583,4.7887312304034,0.22393837316385123,37779.233391623835,194.36880766116727
"('70061', '70075')",9835,1449.997013673373,16.09481010338792,-93.40553590694041,13.443380244401006,4.891992093399689,-2.6947131420361554,-7.859454334028872,5.007152688816561,0.2091166612843709,44174.473545070454,210.17724316650092
"('70061', '70077')",9832,1582.0299849975704,5.541466343049092,-94.6179911177847,15.380530856730072,6.477237006688716,-3.9463063524935578,-4.73373813382139,8.672103352712895,0.11275206696349838,67013.82122221036,258.87027875407085
"('70061', '70079')",9833,1692.6469119533142,5.912796982155161,-99.899702812719,16.476287653800817,8.808163591848011,-4.400780399623067,-5.687121822618607,8.894064945735565,0.11626314409004712,76331.59474284523,276.28173074390065
"('70061', '70081')",9818,1945.7629316463308,-1.7368244067310705,-100.23008318861908,15.51588386338813,5.416637053649837,-1.1398632342242614,-3.8470433010099647,9.08558360619952,0.10230391488704005,92877.22800605184,304.7576545487444
"('70061', '70083')",9825,2311.7658889334225,-3.498503757934599,-91.70943397246204,14.640967329845118,5.325208589854077,-1.1724400990485764,-5.29263512473398,12.059798810728537,0.09785300851443746,96532.50407370373,310.6968040931605
"('70061', '70085')",4954,2520.7263993885254,-30.385260277405894,-86.17345886751713,15.123410876024481,5.07423598424626,-0.25240023668425593,-2.610814358759221,20.588237157747358,0.08661915224146621,113830.86030537327,337.3882930769431
"('70061', '70087')",4951,2650.5355284905827,-28.40553342047318,-84.27011531392026,13.900356497711153,5.485668479126238,-2.1718365257483905,-1.3556024100662576,19.896638508892295,0.07950287081470586,127461.37970914964,357.01733810719844
"('70061', '70089')",4950,2849.953180564956,-20.392993005680843,-88.07714642763274,13.932407716540528,5.635581794260722,-1.5756662551245473,-4.308412414320593,18.833517814578485,0.04918172329205184,131508.39957008636,362.6408685877619
"('70061', '70091')",4946,2978.3921408481915,-15.134012104470015,-86.430934801265,15.916424302842655,5.725208359256399,-0.7053334766590176,-2.0345132474146297,16.263830800778848,0.0635609375584959,141858.3179514876,376.6408341530265
"('70061', '70093')",4940,3135.5863172928407,-7.629758816975002,-85.70500075689705,17.115190343899823,3.1919438409006506,-4.450720135062932,2.5752148978753624,16.556641331150345,0.02907036760376258,170029.6277557361,412.34648992775004
"('70061', '70095')",4866,2463.691690619314,20.161614682494896,-84.65280359979153,15.259192591645135,4.134178739596896,1.0830772803386335,-3.6871257202083854,11.932227016650927,0.07624072924618541,87213.59824830154,295.31948504679053
"('70061', '70097')",4863,3197.5497757177377,-0.25731215967123305,18.158980846530014,-0.893641638030112,2.0545754591764136,16.358045669210988,0.3052597374947412,7.632879431075903,0.00920008827394636,81318.8968299201,285.16468370034903
"('70061', '70099')",4860,3352.183566106805,-0.38598093257348015,22.15922537271772,-5.781956162495237,1.85420501152766,21.216131786930802,-4.578278525546558,11.249023334848491,0.010385654710636572,86388.6644021605,293.91948625798955
"('70061', '70101')",4855,3655.424224967892,-6.991069188120035,60.318107961950375,-9.39612235713087,-0.14361807374736787,28.32684461425114,-5.577928042865519,11.962616352790988,0.005115613668937757,96875.41664490456,311.2481592634799
"('70061', '70103')",4856,3873.326450543144,-8.710511713191606,55.96589152765388,-9.48403828067596,-0.6945790895640348,29.10630692469832,-5.397798787409204,13.890862397833509,0.03922553992303257,108729.55369478239,329.7416468915966
"('70061', '70105')",4853,4269.41592741581,-3.775359396471513,54.2948162369634,-9.853936296132916,2.402795768702508,28.177372488027036,-6.5093603010238255,10.25301317846764,0.026430891787735278,101339.86874829867,318.33923532655956
"('70061', '70063')",831,181.65180572733402,5.746581548529756,-54.74888127275465,-12.072253041851408,12.25614884988549,0.8573004653734699,4.219942457109198,-7.1705999653794095,0.2810056136462875,8537.62298397342,92.39925856831006
"('70061', '70065')",830,401.54639653650156,3.02283270990519,-99.09162779489984,-20.871398609700236,20.668540825254972,0.3217641306385701,4.321191993285655,-12.503983418170918,0.23737571423421544,28708.07213506574,169.4345659393789
"('70061', '70067')",830,612.2857849724248,-1.4928560579984524,-117.98606845215616,-23.87116701920334,20.430220905485008,-1.1509528870285521,7.334200057466187,-11.334227031495786,0.21784583878723562,37907.19958665248,194.697713357534
"('70061', '70069')",763,948.5271686103048,3.6212221075332884,-132.10269899417176,-29.847350469895325,12.448721751471844,-12.863040298945151,-4.621829518835725,7.099152845077327,0.30443590829210887,39216.45710165381,198.03145482890795
"('70061', '70071')",761,1151.209723264997,2.2025764900756677,-131.26071325714284,-30.4588154100203,11.209348561503429,-16.025708497465928,-7.945337786144581,14.379990160519185,0.27674149709523466,34644.58290980635,186.13055340219228
"('70061', '70073')",761,1312.3630218480816,-9.382234739481703,-146.69456045043805,-34.29357925776092,68.31084217800449,-19.96927972730529,-8.292542943049838,17.28670285725046,0.19887500036496586,41470.080227232385,203.64203943987692
"('70061', '70075')",763,1518.7706227408796,-13.756071143365508,-149.5680008384451,-34.08129657661528,74.87564324540352,-14.378437033187978,-10.172798193863652,30.454030196783577,0.2588583499886219,61233.30671411361,247.45364558663024
"('70061', '70077')",696,1665.1440619048249,-40.992799174865205,-154.98147393499346,-40.47017949753762,90.86766081229521,5.347509845431503,-8.938687138809492,40.40230080519045,0.009848774901485058,74727.86341960837,273.3639760824538
"('70061', '70079')",695,1775.8479441152274,-43.310260490533636,-157.6212753567657,-38.330575064343286,82.72937504819922,1.3448211533043946,-13.721234153569242,35.40864113727058,0.28941514759381115,69085.3078283139,262.8408412486802
"('70061', '70081')",687,2037.6971492607533,-52.16916046909317,-156.73897118083275,-38.00339177614055,88.95507912422956,11.24600662616939,-15.971050952453645,34.183559792129955,0.2531168929217018,77367.35168664632,278.1498727065075
"('70061', '70083')",483,2503.7705152915955,-47.7324407675642,-170.9851925182283,2.380438362530294,78.66048667418127,25.09608693823398,-39.90770277381695,67.27506251639821,0.27018843123706304,58628.142156585505,242.13248884977313
"('70061', '70085')",243,2739.0251985693735,-149.03912283516743,-192.31304261802666,-69.73691997973572,340.77749656065987,60.90719509512661,-32.86889131219062,48.19969060364244,0.04262708400760917,106750.24526815361,326.72656039592744
"('70061', '70087')",242,2866.9358037719567,-114.63827168176232,-190.47844585602132,-29.15026106533972,357.45663311841605,36.626098380024104,-21.75816311578972,43.98055736499212,0.23924532636305673,116779.93347405773,341.73079093645885
"('70061', '70089')",242,3074.951582459732,-121.20353804209128,-180.65659170792,-29.915263458660775,358.07733364550984,48.44612501737768,-27.102362399448744,43.476905836772175,0.25628654753985913,116153.02793243896,340.81230601672667
"('70061', '70091')",241,3205.7771341856137,-92.71469485277935,-192.91923945982072,-31.089841995787985,359.9053131377084,25.760722217215317,1.782244239718672,50.53344989039816,0.20485517215703364,120126.92247713669,346.59330991399224
"('70061', '70093')",240,3416.9937132563887,-86.34849842904363,-138.08436373876782,-30.80683044927239,363.9284013173711,77.67957240499834,18.205703726712514,35.50783493225407,0.057146024095970915,82117.11333018931,286.5608370489403
"('70061', '70095')",242,2656.07380985291,-1.5170140676526458,-133.69612717977637,56.86377577356547,-2.772423937726284,-8.25103830228619,-60.19752378782691,75.04992768779867,0.28988196440477154,82099.10623911028,286.5294160101372
"('70061', '70097')",241,3233.150365574674,2.490890738585706,-21.33165865914674,46.344622949929985,-1.3855298178515953,-17.890389967819036,-44.63551401578618,52.342621081381864,-0.0632899316304758,75365.12512023267,274.5270935995802
"('70061', '70099')",241,3377.6637042600382,-0.06834717553198026,-21.387651092903535,46.08157222389976,-2.357880844609819,-24.503768299512302,-48.48191838666978,57.12604140175172,-0.07598698041321494,96568.816024461,310.75523491079116
"('70061', '70101')",241,3619.033428627859,0.597848907573199,20.784361566862007,41.254257171226065,-1.5055180220910125,-27.018391694672147,-43.374988962471875,51.55836548050076,-0.08156656800985607,95466.7523946001,308.9769447622267
"('70061', '70103')",241,3838.7993989274373,0.8920167324826976,17.012317373924766,38.27091175440776,-2.0775776070885446,-27.925117110384782,-46.973536208840876,48.67683756325444,-0.08667370307520006,100460.77240084585,316.9554738458477
"('70061', '70105')",239,4235.039107135785,-5.82867109873382,10.357486212007688,35.834051182304016,3.3928593137497978,-20.574103897920807,-46.267859876598195,55.94654983205485,-0.08255983868959182,148587.7129347521,385.47076793805275
"('70063', '70065')",12350,127.21763056597855,4.280712122111871,-33.19352839554655,7.516635313263065,1.7896883106920483,-6.054621683092598,-0.5059170782208469,-0.8797511070523036,0.2692971445074651,3468.9707433605627,58.897968923898915
